Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Bransje,UU Status,Antall brudd,Sist oppdatert
03,Oslo,0301,Oslo,Tyrkisk Islamsk Union i Norge,,telemarkfylke.no,Islam,Ikke testet,,
03,Oslo,0301,Oslo,Islamsk Kultursenter - Rabita,,telemarkfylke.no,Islam,Ikke testet,,
03,Oslo,0301,Oslo,Det Mosaiske Trossamfund,970168470,telemarkfylke.no,Jødedom,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Synagoge,,telemarkfylke.no,Jødedom,Ikke testet,,
50,Trøndelag,5001,Trondheim,Det Mosaiske Trossamfunn Trondheim,,telemarkfylke.no,Jødedom,Ikke testet,,
03,Oslo,0301,Oslo,Jødisk Museum Oslo,,telemarkfylke.no,Jødedom,Ikke testet,,
50,Trøndelag,5001,Trondheim,Jødisk Museum Trondheim,,telemarkfylke.no,Jødedom,Ikke testet,,
03,Oslo,0301,Oslo,Buddhistforbundet,970168489,telemarkfylke.no,Buddhisme,Ikke testet,,
03,Oslo,0301,Oslo,Karma Tashi Ling buddhistsamfunn,976817434,telemarkfylke.no,Buddhisme,Ikke testet,,
03,Oslo,0301,Oslo,Zen-senteret i Oslo,,telemarkfylke.no,Buddhisme,Ikke testet,,
03,Oslo,0301,Oslo,Wat Thai Norway (thailandsk buddhisttempel),,telemarkfylke.no,Buddhisme,Ikke testet,,
03,Oslo,0301,Oslo,Vietnamesisk buddhistsamfunn,,telemarkfylke.no,Buddhisme,Ikke testet,,
03,Oslo,0301,Oslo,Sanatan Mandir Sabha (hindutempel Oslo),975603512,telemarkfylke.no,Hinduisme,Ikke testet,,
03,Oslo,0301,Oslo,Hindu Cultural Center Norway,,telemarkfylke.no,Hinduisme,Ikke testet,,
03,Oslo,0301,Oslo,Sikh-tempelet Gurdwara Sri Guru Nanak Dev Ji,,telemarkfylke.no,Sikhisme,Ikke testet,,
03,Oslo,0301,Oslo,Central Gurdwara Singh Sabha,,telemarkfylke.no,Sikhisme,Ikke testet,,
03,Oslo,0301,Oslo,Bahá'í-samfunnet i Norge,970168497,telemarkfylke.no,Bahá'í,Ikke testet,,
03,Oslo,0301,Oslo,Human-Etisk Forbund,970168519,humanetisk.no,Livssyn,Ikke testet,,
03,Oslo,0301,Oslo,Humanistisk Ungdom,985508237,humanistiskungdom.no,Livssyn,Ikke testet,,
03,Oslo,0301,Oslo,Holistisk Forbund,985899151,telemarkfylke.no,Livssyn,Ikke testet,,
03,Oslo,0301,Oslo,Åsatrufellesskapet Bifrost,993416699,telemarkfylke.no,Livssyn,Ikke testet,,
03,Oslo,0301,Oslo,Forn Sed Norge (norrøn tro),,telemarkfylke.no,Livssyn,Ikke testet,,
03,Oslo,0301,Oslo,Kirkelig fellesråd i Oslo,976987664,telemarkfylke.no,Kirkelig fellesråd,Ikke testet,,
46,Vestland,4601,Bergen,Bergen kirkelige fellesråd,976149659,bergenkirke.no,Kirkelig fellesråd,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kirkelige fellesråd,976149667,kirken-trondheim.no,Kirkelig fellesråd,Ikke testet,,
11,Rogaland,1103,Stavanger,Stavanger kirkelige fellesråd,976149675,kirkenistavanger.no,Kirkelig fellesråd,Ikke testet,,
42,Agder,4207,Kristiansand,Kristiansand kirkelige fellesråd,976149683,kristiansandkirken.no,Kirkelig fellesråd,Ikke testet,,
33,Buskerud,3301,Drammen,Drammen kirkelige fellesråd,976149691,telemarkfylke.no,Kirkelig fellesråd,Ikke testet,,
34,Innlandet,3403,Hamar,Hamar kirkelige fellesråd,976149705,telemarkfylke.no,Kirkelig fellesråd,Ikke testet,,
31,Østfold,3107,Fredrikstad,Fredrikstad kirkelige fellesråd,976149713,telemarkfylke.no,Kirkelig fellesråd,Ikke testet,,
55,Troms,5501,Tromsø,Tromsø kirkelige fellesråd,976149721,telemarkfylke.no,Kirkelig fellesråd,Ikke testet,,
18,Nordland,1804,Bodø,Bodø kirkelige fellesråd,976149730,telemarkfylke.no,Kirkelig fellesråd,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Ålesund kirkelige fellesråd,,telemarkfylke.no,Kirkelig fellesråd,Ikke testet,,
32,Akershus,3024,Bærum,Bærum kirkelige fellesråd,,telemarkfylke.no,Kirkelig fellesråd,Ikke testet,,
32,Akershus,3203,Asker,Asker kirkelige fellesråd,,telemarkfylke.no,Kirkelig fellesråd,Ikke testet,,
32,Akershus,3205,Lillestrøm,Lillestrøm kirkelige fellesråd,,telemarkfylke.no,Kirkelig fellesråd,Ikke testet,,
11,Rogaland,1108,Sandnes,Sandnes kirkelige fellesråd,,telemarkfylke.no,Kirkelig fellesråd,Ikke testet,,
03,Oslo,0301,Oslo,STL - Samarbeidsrådet for tros- og livssynssamfunn,985299517,telemarkfylke.no,Tro og livssyn,Ikke testet,,
03,Oslo,0301,Oslo,Norges Kristne Råd,970168500,nfrorgeskristneraad.no,Tro og livssyn,Ikke testet,,
03,Oslo,0301,Oslo,Religionshistorisk museum UiO,,telemarkfylke.no,Museum,Ikke testet,,
03,Oslo,0301,Oslo,Menighetsfakultetet (MF vitenskapelig høyskole),971526033,mf.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,VID vitenskapelige høgskole,913054089,vid.no,Utdanning,Ikke testet,,
46,Vestland,4601,Bergen,NLA Høgskolen,970203242,nla.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,Det teologiske fakultet UiO,971035862,tf.uio.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,Praktisk-teologisk seminar,,telemarkfylke.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,Oslo domkirkes menighet,,telemarkfylke.no,Menighet,Ikke testet,,
03,Oslo,0301,Oslo,Frogner menighet,,telemarkfylke.no,Menighet,Ikke testet,,
03,Oslo,0301,Oslo,Majorstuen menighet,,telemarkfylke.no,Menighet,Ikke testet,,
03,Oslo,0301,Oslo,Sagene menighet,,telemarkfylke.no,Menighet,Ikke testet,,
03,Oslo,0301,Oslo,Grünerløkka menighet,,telemarkfylke.no,Menighet,Ikke testet,,
03,Oslo,0301,Oslo,Gamle Aker menighet,,telemarkfylke.no,Menighet,Ikke testet,,
03,Oslo,0301,Oslo,Vålerenga menighet,,telemarkfylke.no,Menighet,Ikke testet,,
03,Oslo,0301,Oslo,Nordstrand menighet,,telemarkfylke.no,Menighet,Ikke testet,,
03,Oslo,0301,Oslo,Ullern menighet,,telemarkfylke.no,Menighet,Ikke testet,,
03,Oslo,0301,Oslo,Ris menighet,,telemarkfylke.no,Menighet,Ikke testet,,
03,Oslo,0301,Oslo,Trefoldighet menighet,,telemarkfylke.no,Menighet,Ikke testet,,
46,Vestland,4601,Bergen,Domkirken menighet Bergen,,telemarkfylke.no,Menighet,Ikke testet,,
46,Vestland,4601,Bergen,Fana menighet,,telemarkfylke.no,Menighet,Ikke testet,,
46,Vestland,4601,Bergen,Årstad menighet,,telemarkfylke.no,Menighet,Ikke testet,,
46,Vestland,4601,Bergen,Åsane menighet,,telemarkfylke.no,Menighet,Ikke testet,,
50,Trøndelag,5001,Trondheim,Nidaros domkirke menighet,,telemarkfylke.no,Menighet,Ikke testet,,
50,Trøndelag,5001,Trondheim,Vår Frue menighet Trondheim,,telemarkfylke.no,Menighet,Ikke testet,,
50,Trøndelag,5001,Trondheim,Ilen menighet,,telemarkfylke.no,Menighet,Ikke testet,,
50,Trøndelag,5001,Trondheim,Bakklandet menighet,,telemarkfylke.no,Menighet,Ikke testet,,
03,Oslo,0301,Oslo,Utdanningsetaten - grunnskole Oslo,976820240,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Majorstuen skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Frogner skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Uranienborg skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Bolteløkka skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Ila skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Sagene skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Bjølsen skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Tøyen skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Grünerløkka skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Kampen skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Vålerenga skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Ekeberg skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Bekkelaget skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Nordstrand skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Lambertseter skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Kastellet skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Ruseløkka skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Smestad skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Ullern skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Ris skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Vinderen skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Tåsen skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Korsvoll skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Kjelsås skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Grefsen skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Groruddalen skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Rommen skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Stovner skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Haugerud skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Lusetjern skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Mortensrud skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Holmlia skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Bergen kommune Grunnskole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Rothaugen skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Nordnes skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Landås skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Krohnsminde skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Møhlenpris skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Ny-Krohnborg skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Fridalen skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Nattland skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Paradis skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Skjold skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Ulsmåg skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
46,Vestland,4601,Bergen,Åstveit skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommune Grunnskole,,telemarkfylke.no,Grunnskole,Ikke testet,,
50,Trøndelag,5001,Trondheim,Ila skole Trondheim,,telemarkfylke.no,Grunnskole,Ikke testet,,
50,Trøndelag,5001,Trondheim,Kalvskinnet skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
50,Trøndelag,5001,Trondheim,Singsaker skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
50,Trøndelag,5001,Trondheim,Eberg skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
50,Trøndelag,5001,Trondheim,Strindheim skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
50,Trøndelag,5001,Trondheim,Åsvang skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
50,Trøndelag,5001,Trondheim,Nidarvoll skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
50,Trøndelag,5001,Trondheim,Rosenborg skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
50,Trøndelag,5001,Trondheim,Berg skole Trondheim,,telemarkfylke.no,Grunnskole,Ikke testet,,
50,Trøndelag,5001,Trondheim,Hallset skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
50,Trøndelag,5001,Trondheim,Kolstad skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
11,Rogaland,1103,Stavanger,Stavanger kommune Grunnskole,,telemarkfylke.no,Grunnskole,Ikke testet,,
11,Rogaland,1103,Stavanger,St. Svithun skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
11,Rogaland,1103,Stavanger,Kampen skole Stavanger,,telemarkfylke.no,Grunnskole,Ikke testet,,
11,Rogaland,1103,Stavanger,Tasta skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
11,Rogaland,1103,Stavanger,Eiganes skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
11,Rogaland,1103,Stavanger,Hundvåg skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
11,Rogaland,1103,Stavanger,Madlamark skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
42,Agder,4207,Kristiansand,Kristiansand kommune Grunnskole,,telemarkfylke.no,Grunnskole,Ikke testet,,
42,Agder,4207,Kristiansand,Gimle skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
42,Agder,4207,Kristiansand,Kongsgård skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
42,Agder,4207,Kristiansand,Karuss skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
42,Agder,4207,Kristiansand,Vågsbygd skole,,telemarkfylke.no,Grunnskole,Ikke testet,,
03,Oslo,0301,Oslo,Helseetaten Oslo - Helsestasjoner,976820240,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Sagene,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Grünerløkka,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Frogner,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Ullern,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Vestre Aker,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Nordre Aker,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Bjerke,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Grorud,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Stovner,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Alna,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Østensjø,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Nordstrand,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Helsestasjon Søndre Nordstrand,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Skolehelsetjenesten Oslo,,telemarkfylke.no,Helsestasjon,Ikke testet,,
46,Vestland,4601,Bergen,Bergen kommune Helsestasjoner,,telemarkfylke.no,Helsestasjon,Ikke testet,,
46,Vestland,4601,Bergen,Helsestasjon Bergenhus,,telemarkfylke.no,Helsestasjon,Ikke testet,,
46,Vestland,4601,Bergen,Helsestasjon Årstad,,telemarkfylke.no,Helsestasjon,Ikke testet,,
46,Vestland,4601,Bergen,Helsestasjon Fana,,telemarkfylke.no,Helsestasjon,Ikke testet,,
46,Vestland,4601,Bergen,Helsestasjon Ytrebygda,,telemarkfylke.no,Helsestasjon,Ikke testet,,
46,Vestland,4601,Bergen,Helsestasjon Åsane,,telemarkfylke.no,Helsestasjon,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommune Helsestasjoner,,telemarkfylke.no,Helsestasjon,Ikke testet,,
50,Trøndelag,5001,Trondheim,Helsestasjon Midtbyen,,telemarkfylke.no,Helsestasjon,Ikke testet,,
50,Trøndelag,5001,Trondheim,Helsestasjon Østbyen,,telemarkfylke.no,Helsestasjon,Ikke testet,,
50,Trøndelag,5001,Trondheim,Helsestasjon Lerkendal,,telemarkfylke.no,Helsestasjon,Ikke testet,,
50,Trøndelag,5001,Trondheim,Helsestasjon Heimdal,,telemarkfylke.no,Helsestasjon,Ikke testet,,
11,Rogaland,1103,Stavanger,Stavanger kommune Helsestasjoner,,telemarkfylke.no,Helsestasjon,Ikke testet,,
42,Agder,4207,Kristiansand,Kristiansand kommune Helsestasjoner,,telemarkfylke.no,Helsestasjon,Ikke testet,,
03,Oslo,0301,Oslo,Barneverntjenesten Oslo,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barne- og familieetaten Oslo,976820240,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Gamle Oslo,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Grünerløkka,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Sagene,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel St. Hanshaugen,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Frogner,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Ullern,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Vestre Aker,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Nordre Aker,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Bjerke,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Grorud,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Stovner,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Alna,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Østensjø,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Nordstrand,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,Barnevernet bydel Søndre Nordstrand,,telemarkfylke.no,Barnevern,Ikke testet,,
46,Vestland,4601,Bergen,Barneverntjenesten Bergen,,telemarkfylke.no,Barnevern,Ikke testet,,
50,Trøndelag,5001,Trondheim,Barneverntjenesten Trondheim,,telemarkfylke.no,Barnevern,Ikke testet,,
11,Rogaland,1103,Stavanger,Barneverntjenesten Stavanger,,telemarkfylke.no,Barnevern,Ikke testet,,
42,Agder,4207,Kristiansand,Barneverntjenesten Kristiansand,,telemarkfylke.no,Barnevern,Ikke testet,,
03,Oslo,0301,Oslo,NAV Gamle Oslo,,nav.no/oslo/gamleoslo,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Grünerløkka,,nav.no/oslo/grunerlokka,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Sagene,,nav.no/oslo/sagene,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV St. Hanshaugen,,nav.no/oslo/sthanshaugen,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Frogner,,nav.no/oslo/frogner,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Ullern,,nav.no/oslo/ullern,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Vestre Aker,,nav.no/oslo/vestreaker,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Nordre Aker,,nav.no/oslo/nordreaker,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Bjerke,,nav.no/oslo/bjerke,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Grorud,,nav.no/oslo/grorud,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Stovner,,nav.no/oslo/stovner,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Alna,,nav.no/oslo/alna,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Østensjø,,nav.no/oslo/ostensjo,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Nordstrand,,nav.no/oslo/nordstrand,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,NAV Søndre Nordstrand,,nav.no/oslo/sondrenordstrand,NAV kontor,Ikke testet,,
46,Vestland,4601,Bergen,NAV Bergen,,nav.no/bergen,NAV kontor,Ikke testet,,
46,Vestland,4601,Bergen,NAV Bergenhus,,nav.no/bergen/bergenhus,NAV kontor,Ikke testet,,
46,Vestland,4601,Bergen,NAV Årstad,,nav.no/bergen/arstad,NAV kontor,Ikke testet,,
46,Vestland,4601,Bergen,NAV Fana,,nav.no/bergen/fana,NAV kontor,Ikke testet,,
46,Vestland,4601,Bergen,NAV Åsane,,nav.no/bergen/asane,NAV kontor,Ikke testet,,
50,Trøndelag,5001,Trondheim,NAV Trondheim,,nav.no/trondheim,NAV kontor,Ikke testet,,
11,Rogaland,1103,Stavanger,NAV Stavanger,,nav.no/stavanger,NAV kontor,Ikke testet,,
42,Agder,4207,Kristiansand,NAV Kristiansand,,nav.no/kristiansand,NAV kontor,Ikke testet,,
03,Oslo,0301,Oslo,Barnehageetaten Oslo,976820240,telemarkfylke.no,Barnehage,Ikke testet,,
03,Oslo,0301,Oslo,Oslo kommune barnehager (oversikt),,telemarkfylke.no,Barnehage,Ikke testet,,
46,Vestland,4601,Bergen,Bergen kommune barnehager,,telemarkfylke.no,Barnehage,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommune barnehager,,telemarkfylke.no,Barnehage,Ikke testet,,
11,Rogaland,1103,Stavanger,Stavanger kommune barnehager,,telemarkfylke.no,Barnehage,Ikke testet,,
42,Agder,4207,Kristiansand,Kristiansand kommune barnehager,,telemarkfylke.no,Barnehage,Ikke testet,,
03,Oslo,0301,Oslo,Frivilligsentralene i Oslo,,telemarkfylke.no,Frivillighet,Ikke testet,,
03,Oslo,0301,Oslo,Frivilligsentral Grünerløkka,,telemarkfylke.no,Frivillighet,Ikke testet,,
03,Oslo,0301,Oslo,Frivilligsentral Sagene,,telemarkfylke.no,Frivillighet,Ikke testet,,
03,Oslo,0301,Oslo,Frivilligsentral Nordstrand,,telemarkfylke.no,Frivillighet,Ikke testet,,
03,Oslo,0301,Oslo,Frivilligsentral Søndre Nordstrand,,telemarkfylke.no,Frivillighet,Ikke testet,,
03,Oslo,0301,Oslo,Frivilligsentral Bjerke,,telemarkfylke.no,Frivillighet,Ikke testet,,
03,Oslo,0301,Oslo,Frivilligsentral Grorud,,telemarkfylke.no,Frivillighet,Ikke testet,,
03,Oslo,0301,Oslo,Frivilligsentral Stovner,,telemarkfylke.no,Frivillighet,Ikke testet,,
03,Oslo,0301,Oslo,Frivilligsentral Alna,,telemarkfylke.no,Frivillighet,Ikke testet,,
46,Vestland,4601,Bergen,Frivilligsentralene i Bergen,,telemarkfylke.no,Frivillighet,Ikke testet,,
50,Trøndelag,5001,Trondheim,Frivilligsentralene i Trondheim,,telemarkfylke.no,Frivillighet,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Grünerløkka,,telemarkfylke.no,Eldresenter,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Frogner,,telemarkfylke.no,Eldresenter,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter St. Hanshaugen,,telemarkfylke.no,Eldresenter,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Sagene,,telemarkfylke.no,Eldresenter,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Gamle Oslo,,telemarkfylke.no,Eldresenter,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Nordstrand,,telemarkfylke.no,Eldresenter,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Bjerke,,telemarkfylke.no,Eldresenter,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Ullern,,telemarkfylke.no,Eldresenter,Ikke testet,,
46,Vestland,4601,Bergen,Seniorsentrene i Bergen,,telemarkfylke.no,Eldresenter,Ikke testet,,
50,Trøndelag,5001,Trondheim,Seniorsentrene i Trondheim,,telemarkfylke.no,Eldresenter,Ikke testet,,
03,Oslo,0301,Oslo,Velferdsetaten Oslo,976820240,telemarkfylke.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Origo,,osloorigo.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Byrådsavdelingene Oslo,,oslo.kommune.no/politikk,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Byrådsavdeling for helse og omsorg,,telemarkfylke.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Byrådsavdeling for oppvekst og kunnskap,,telemarkfylke.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Byrådsavdeling for næring og eierskap,,telemarkfylke.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Byrådsavdeling for miljø og samferdsel,,telemarkfylke.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Byrådsavdeling for byutvikling,,telemarkfylke.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Byrådsavdeling for kultur og frivillighet,,telemarkfylke.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Byrådsavdeling for arbeid integrering og sosiale tjenester,,telemarkfylke.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Byrådsavdeling for finans,,telemarkfylke.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Husleienemda Oslo,,telemarkfylke.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Skatteoppkrever Oslo,,telemarkfylke.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Kommuneadvokaten Oslo,,telemarkfylke.no,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Kemneren i Oslo,,telemarkfylke.no,Kommunal etat,Ikke testet,,
